gene,pval
isogroup427488,0.279107517738333
isogroup352712,3.77612078521781
isogroup335848,1.08556516640535
isogroup102625,0.728062465203212
isogroup4169,0.676555068187988
isogroup319152,1.64315406348617
isogroup311207,2.38967125542879
isogroup214863,-0.226317935202372
isogroup357477,1.10056353562967
isogroup239723,0.269259164399779
isogroup318883,1.44215241721267
isogroup124051,0.196229830158057
isogroup178607,0.529800339869931
isogroup191309,-0.39021904773721
isogroup2125,1.18633665239046
isogroup333920,0.209950757866978
isogroup323733,0.673715082646358
isogroup313862,1.04583088666182
isogroup315294,0.88501832949048
isogroup202576,0.703508216850081
isogroup324769,0.926018397144078
isogroup13438,1.53179946430421
isogroup63660,2.09065232526419
isogroup187911,0.561118544718617
isogroup238499,0.42840207828805
isogroup223380,0.150661730259987
isogroup170862,-0.733956718084766
isogroup311777,1.00042928525548
isogroup50845,1.27503035251183
isogroup320984,0.221230363090623
isogroup308772,1.98695407599481
isogroup339000,0.419143358260677
isogroup322303,2.10640902211464
isogroup153532,1.89903154321058
isogroup343514,0.737630829876839
isogroup308489,1.11834679021717
isogroup74170,0.413636790643343
isogroup333790,0.996640944184349
isogroup340581,0.99208929098474
isogroup330092,0.760675117547237
isogroup112,0.70685434657017
isogroup334152,0.0389099366983295
isogroup316918,-0.0172021706575464
isogroup20817,0.789376036738532
isogroup200283,-0.0209156831710121
isogroup343965,0.878996617588159
isogroup76882,2.23017168474569
isogroup83090,3.39900318298436
isogroup340238,0.655776354916213
isogroup81021,1.49904094318419
isogroup2151,0.56627825106591
isogroup334529,1.89243389748416
isogroup131853,0.95879392197103
isogroup310819,1.75080403304709
isogroup313129,-0.246599348004027
isogroup296043,1.1121784302545
isogroup324805,0.471853613558337
isogroup332368,-0.202697017935519
isogroup312372,0.993457086175924
isogroup8811,0.408381585669116
isogroup333991,-0.641853538409682
isogroup400169,-0.0806409260256214
isogroup12313,4.54362821847518
isogroup319566,0.791629000579265
isogroup322545,1.00805859063949
isogroup167513,-0.051035004098833
isogroup320258,1.79970131948612
isogroup347919,0.985353715114822
isogroup349505,0.453131117879065
isogroup332975,1.76261359916142
isogroup155672,1.13028758554556
isogroup453959,0.00929213793692019
isogroup306651,1.30509554318966
isogroup325143,2.1242192617913
isogroup124708,0.668381660200347
isogroup351010,-0.00164558785056391
isogroup322131,1.81652437908032
isogroup317870,0.811118184261204
isogroup126004,0.890382125870464
isogroup318358,0.350958097282195
isogroup2044,0.802867851436702
isogroup337787,0.671249586051925
isogroup324876,1.05787703181612
isogroup27302,1.06593160192215
isogroup328451,0.256387532104527
isogroup302255,1.95374755282129
isogroup6784,0.206218966969282
isogroup357393,0.941256532949762
isogroup326544,0.127394253761858
isogroup318217,0.223351014429281
isogroup2773,0.1160618358717
isogroup339755,0.215894747388132
isogroup352017,0.412029755046157
isogroup329901,1.17435449610224
isogroup322494,0.21284262301088
isogroup70355,0.348705536990867
isogroup2030,-0.586732992616921
isogroup330242,0.51665646747435
isogroup335486,-0.0695913506528423
isogroup120880,-0.0938419275102739
isogroup328462,0.0499158810813274
isogroup106444,0.314544198617943
isogroup200927,0.23464168923178
isogroup321213,0.180706803210006
isogroup361941,1.1200706069458
isogroup327203,0.539527714438701
isogroup311199,1.26750129623797
isogroup332541,1.06530047505939
isogroup343748,3.34414346659428
isogroup334103,0.202398998210534
isogroup331941,2.43580850307423
isogroup332097,0.209748714234392
isogroup329898,0.808121248528509
isogroup360224,0.594190573794643
isogroup335139,1.2906263057556
isogroup114680,-0.30912805198138
isogroup317022,1.03696548845861
isogroup313384,0.40472549629321
isogroup321529,0.28911194286509
isogroup337479,2.92377891340892
isogroup344586,1.52847062997784
isogroup341166,0.955069636165264
isogroup345688,1.86498830374223
isogroup259391,4.58982669294369
isogroup325035,0.622706218333556
isogroup305493,1.06117321709585
isogroup312844,0.761839387425298
isogroup171304,2.91440631886919
isogroup317967,-0.0948158158893701
isogroup374236,-1.510484220396
isogroup332487,0.972197471386914
isogroup317619,0.98453442499988
isogroup253081,-0.109885678336127
isogroup315491,0.0407825371309624
isogroup312953,2.4991488647704
isogroup329840,0.846067465653503
isogroup326412,1.4321410755087
isogroup91111,1.98503007408493
isogroup402493,-0.168891801820885
isogroup364134,0.0755907458785174
isogroup73445,1.46324093544921
isogroup335983,1.49796011145145
isogroup76625,2.2064724312534
isogroup328398,2.57419450508034
isogroup196502,1.05757571857398
isogroup120627,0.0539328109690601
isogroup343613,0.191922955990312
isogroup146111,1.96814829068947
isogroup326718,1.20991028686992
isogroup124731,0.205108063022517
isogroup308801,1.40169371291007
isogroup32548,0.718029267728201
isogroup171869,-0.666882559622438
isogroup4640,-0.508792888124715
isogroup230195,-0.684007500461668
isogroup335646,0.165874449076802
isogroup340638,1.90782560230155
isogroup333286,-0.00365081292038523
isogroup319805,2.51829930662215
isogroup74637,1.20548874405433
isogroup72202,2.49593784901213
isogroup186582,1.90599944583938
isogroup155429,1.12478098799687
isogroup23711,0.613199297697199
isogroup233391,0.126774011231796
isogroup40533,1.03314501215983
isogroup32959,0.68950917399606
isogroup69401,0.823093069203674
isogroup29590,0.70404020077241
isogroup321262,1.66284979190768
isogroup306324,1.12382959396174
isogroup314293,0.519674432516681
isogroup329449,0.479345734134733
isogroup133873,0.130209827822981
isogroup340472,0.871195576970066
isogroup67268,0.857825542516554
isogroup221927,-0.342130560974782
isogroup60961,1.59011596873675
isogroup303009,1.80041741320988
isogroup339028,0.736137369872125
isogroup324777,0.149170012879616
isogroup318322,0.694826584723283
isogroup323758,0.354693855332674
isogroup308942,1.85810506740034
isogroup318404,0.804466457630647
isogroup35781,1.3579092221232
isogroup308651,1.6603136132853
isogroup309095,0.357605932519281
isogroup324936,0.80788004224604
isogroup339231,0.775552843144057
isogroup389475,0.670695205032135
isogroup45199,0.23898756130284
isogroup21578,0.779749447129834
isogroup179809,-0.647053000010773
isogroup327077,1.22976301111916
isogroup328971,0.79829194819421
isogroup318376,0.646276801197392
isogroup315987,0.860076333527956
isogroup331696,0.466119192308841
isogroup318458,0.461975872839982
isogroup96990,1.40163542692109
isogroup322393,1.47469340053828
isogroup317207,1.18425038551753
isogroup78049,2.0725447542412
isogroup334863,0.777541174882184
isogroup110787,0.648227970969862
isogroup320359,0.676992749955763
